tweet,brand,sentiment,clean_text,overall
"RT @mention Heat Tracker is a cool heatmap iPhone app overlay for Foursquare, but everything is on fire here #SXSW",iPad or iPhone App,Positive,rt heat tracker is a cool heatmap iphone app overlay for foursquare but everything is on fire here sxsw,1
"RT @mention Helping you clean up and organize all of your news/content, @mention does a great job for you #iPad owners. #sxsw #SXSWi",iPad or iPhone App,Positive,rt helping you clean up and organize all of your newscontent does a great job for you ipad owners sxsw sxswi,1
RT @mention Here's Google Realtime for #SXSW {link} via @mention,Unknown,Positive,rt heres google realtime for sxsw link via,1
"RT @mention Hey @mention why not roll a tractor trailer or 2, full of iPads into #SXSW, I bet you would sell the entire inventory out! #justsaying",iPad,Positive,rt hey why not roll a tractor trailer or full of ipads into sxsw i bet you would sell the entire inventory out justsaying,1
RT @mention Hey #SXSW- ers RT @mention RT @mention Last day to get the #LP Austin iPhone app for free {link} #travel,iPad or iPhone App,Positive,rt hey sxsw ers rt rt last day to get the lp austin iphone app for free link travel,1
"RT @mention Hey #vufinders, awesome new update for @mention #iphone app {link} 3X speedup for object tagging (outside #sxsw conf hours :-)",iPad or iPhone App,Positive,rt hey vufinders awesome new update for iphone app link x speedup for object tagging outside sxsw conf hours,1
RT @mention Hey all you lucky ducks headed to #SXSW want to win an iPad? @mention (client) is giving one away. Details here: {link} #SXSWi,iPad,Positive,rt hey all you lucky ducks headed to sxsw want to win an ipad client is giving one away details here link sxswi,1
RT @mention Hey foodies: if you're in Austin for SXSW download the new ARW iphone/android app and use it as a guide to dine while you're in town! #SXSW,iPad or iPhone App,Positive,rt hey foodies if youre in austin for sxsw download the new arw iphoneandroid app and use it as a guide to dine while youre in town sxsw,1
"RT @mention Hey, you lucky dogs at #SXSW with iPads -- check out the Holler Gram app: {link}",iPad,Positive,rt hey you lucky dogs at sxsw with ipads check out the holler gram app link,1
RT @mention Hipsters w/ oversized earphones pluged into the new IPAD make me happy that Texas has such loose gun laws #SXSW,iPad,Negative,rt hipsters w oversized earphones pluged into the new ipad make me happy that texas has such loose gun laws sxsw,0
RT @mention Hitlantis for the iPad. Cool song explorer app. Hitlantis.com. #sxsw #musicviz,iPad or iPhone App,Positive,rt hitlantis for the ipad cool song explorer app hitlantiscom sxsw musicviz,1
"RT @mention Hm? Do we need another 1? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Other Google product or service,Negative,rt hm do we need another rt google to launch major new social network called circles possibly today link sxsw,0
RT @mention Hmm... the sxsw.com/interactive/live stream isn't ipad/mobile compatible. Maybe next year. #sxsw,iPad,Negative,rt hmm the sxswcominteractivelive stream isnt ipadmobile compatible maybe next year sxsw,0
RT @mention Holla! RT @mention At google party. Best ever! Get your butt over here. #sxsw,Google,Positive,rt holla rt at google party best ever get your butt over here sxsw,1
"RT @mention holy smokes, ipad2 replacing my flip cam as default video capture device. beautiful. elegant. apple. #sxsw",iPad,Positive,rt holy smokes ipad replacing my flip cam as default video capture device beautiful elegant apple sxsw,1
RT @mention Hot Pot from Google for mobile maps is a 'very' interesting new app. #sxsw #sxswi,Android App,Positive,rt hot pot from google for mobile maps is a very interesting new app sxsw sxswi,1
RT @mention How Cool is this! #Apple opening a temporary store for the #iPad2 launch and #SXSW {link} #sxswh,Apple,Positive,rt how cool is this apple opening a temporary store for the ipad launch and sxsw link sxswh,1
RT @mention How could Murphy USA better serve you inside Google Maps on your phone? -Google is announcing great features in v5 #SXSW,Google,Positive,rt how could murphy usa better serve you inside google maps on your phone google is announcing great features in v sxsw,1
RT @mention How to improve website rankings: Advice from Google &amp; Bing at #SXSW {link},Google,Positive,rt how to improve website rankings advice from google amp bing at sxsw link,1
"RT @mention HUZZAH!  RT @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW. #umassjour",Google,Positive,rt huzzah rt quotgoogle before you tweetquot is the new quotthink before you speakquot mark belinsky tweets panel at sxsw umassjour,1
RT @mention I also function as an iPad. ���@mention There sure are a lot of ipads on this flight. And @mention #NerdsUnite #sxsw�۝,iPad,Positive,rt i also function as an ipad there sure are a lot of ipads on this flight and nerdsunite sxsw,1
RT @mention I can't wait to see what @mention 's been up to! @mention big news {link}  #google #circles #sxsw,Google,Positive,rt i cant wait to see what s been up to big news link google circles sxsw,1
"RT @mention I cant wait to give the SAMSUNG people a demo of my horrible, terrible Google Nexus S phone at #sxsw",Other Google product or service,Negative,rt i cant wait to give the samsung people a demo of my horrible terrible google nexus s phone at sxsw,0
RT @mention I convinced myself not to upgrade to iPad 2. But then I just held one at the #SxSW trade show... and failed my willpower check.,iPad,Positive,rt i convinced myself not to upgrade to ipad but then i just held one at the sxsw trade show and failed my willpower check,1
RT @mention I don't know why you would do original content ONLY for anything in today's world.(And the iPad 2 is better.)  Barry Diller #SXSW,iPad,Positive,rt i dont know why you would do original content only for anything in todays worldand the ipad is better barry diller sxsw,1
"RT @mention I feel like my iPhone: Always on, always doing something, running out of battery fast. #sxsw",iPhone,Negative,rt i feel like my iphone always on always doing something running out of battery fast sxsw,0
RT @mention I got turkey! RT @mention Random Apple Fan just bought lunch for everyone in line at #SXSW Popup Apple Store #ipad2 cc/ @mention,Apple,Positive,rt i got turkey rt random apple fan just bought lunch for everyone in line at sxsw popup apple store ipad cc,1
RT @mention I had to pull out my iPhone and look busy to fit in at the sxsw badge line today. 400 people shuffling along staring at their phones. #sxsw,iPhone,Positive,rt i had to pull out my iphone and look busy to fit in at the sxsw badge line today people shuffling along staring at their phones sxsw,1
RT @mention I have yet to walk into a conference room where it doesn't look like an Apple ad. You'd think there was nothing else. #SXSW,Apple,Negative,rt i have yet to walk into a conference room where it doesnt look like an apple ad youd think there was nothing else sxsw,0
RT @mention I hope everyone has an awesome weekend at #SXSW! I know @mention is giving away some great Apple prizes.,Apple,Positive,rt i hope everyone has an awesome weekend at sxsw i know is giving away some great apple prizes,1
"RT @mention I just fell asleep for 2 hours with my eyes open, staring into the #SXSW stream on my iPad 2. {link}",iPad,Positive,rt i just fell asleep for hours with my eyes open staring into the sxsw stream on my ipad link,1
RT @mention I know it's #SXSW because my iPhone has started lying to me about its signal strength.,iPhone,Negative,rt i know its sxsw because my iphone has started lying to me about its signal strength,0
"RT @mention I mean, sliced bread is great. But google bread is going to be revolutionary. #sxsw",Google,Positive,rt i mean sliced bread is great but google bread is going to be revolutionary sxsw,1
RT @mention I think #Google lost their way by caring too much about their business (instead of their users) Tim O'Reilly #sxsw #pnid,Google,Negative,rt i think google lost their way by caring too much about their business instead of their users tim oreilly sxsw pnid,0
RT @mention I think my effing hubby is in line for an #iPad 2. Can someone point him towards the line-up for wife number #2. #sxswi #sxsw,iPad,Negative,rt i think my effing hubby is in line for an ipad can someone point him towards the lineup for wife number sxswi sxsw,0
"RT @mention I wonder if Apple intentionally scheduled the #iPad2 release to coincide with #SXSW. Steve Jobs, you crafty genius, you��_",Unknown,Positive,rt i wonder if apple intentionally scheduled the ipad release to coincide with sxsw steve jobs you crafty genius you,1
RT @mention I'd pay an iPad 2 to the person who gets the most Zaarly referrals by March 12th. #zaarlyiscoming #winning #sxsw {link},iPad,Positive,rt id pay an ipad to the person who gets the most zaarly referrals by march th zaarlyiscoming winning sxsw link,1
RT @mention I'll be at the #SXSW Apple Store tonight handing out stickers &amp; coupons for @mention DoDo Cases #iPad2,iPad,Positive,rt ill be at the sxsw apple store tonight handing out stickers amp coupons for dodo cases ipad,1
"RT @mention I'll never forget this March 2011 weekend: Japan earthquake, iPad 2 and my first South by Southwest #SxSW. Memolane that y'all!",iPad,Positive,rt ill never forget this march weekend japan earthquake ipad and my first south by southwest sxsw memolane that yall,1
"RT @mention I'll use an iPad 2 if someone gives it to me. Otherwise, iPhone is actually more than up to task #sxsw",iPhone,Positive,rt ill use an ipad if someone gives it to me otherwise iphone is actually more than up to task sxsw,1
RT @mention I'm debuting my new iPhone &amp; Droid app at #sxsw next year. It makes your phone waterproof &amp; will light your cigarettes for you.,Unknown,Positive,rt im debuting my new iphone amp droid app at sxsw next year it makes your phone waterproof amp will light your cigarettes for you,1
RT @mention I'm live-tweeting #SXSW now at @mention RT @mention Users drive 12B+ miles a year with Google Maps Navigation ^JR,Other Google product or service,Positive,rt im livetweeting sxsw now at rt users drive b miles a year with google maps navigation jr,1
